PPI,score,label
7WCR-model-19_AB_Z,-10.14,0
7WCZ-model-45_AB_Z,-9.6,0
7WD0-model-44_AB_Z,-9.4,0
7WD7-model-3_AB_Z,-9.7,0
7WD9-model-7_AB_Z,-9.34,0
7WDF-model-42_AB_Z,-10.2,0
7WE7-model-12_AB_Z,-9.67,0
7WE9-model-38_AB_Z,-10.08,0
7WEB-model-19_AB_Z,-10.67,0
7WEC-model-20_AB_Z,-10.5,0
7WHB-model-6_AB_Z,-11.08,1
7WHB-model-8_AB_Z,-9.37,0
7WHD-model-43_AB_Z,-10.71,0
7WHI-model-1_A_Z,-10.94,1
7WHI-model-82_A_Z,-10.45,0
7WHJ-model-20_A_ZY,-10.75,1
7WHJ-model-27_A_ZY,-10.66,0
7WJY-model-18_AB_ZY,-10.17,0
7WJY-model-7_AB_ZY,-10.13,1
7WJZ-model-20_AB_Z,-10.23,1
7WJZ-model-77_AB_Z,-10.11,0
7WK9-model-25_AB_Z,-10.18,0
7WK9-model-77_AB_Z,-11.08,1
7WKA-model-1_AB_Z,-10.25,0
7WLY-model-68_AB_Z,-9.81,0
7WO5-model-23_AB_Z,-10.05,0
7WOA-model-39_AB_Z,-10.14,0
7WOB-model-50_AB_Z,-9.67,0
7WPD-model-20_AB_Z,-9.46,0
7WPF-model-32_AB_Z,-10.46,0
7WS1-model-45_AB_Z,-11.05,0
7WS5-model-7_AB_Z,-9.73,0
7WT7-model-23_AB_Z,-10.28,0
7WT8-model-14_AB_Z,-10.14,0
7WTF-model-87_AB_Z,-10.53,0
7WTH-model-2_AB_Z,-10.84,1
7WTH-model-62_AB_Z,-10.02,0
7WTI-model-29_AB_Z,-10.28,0
7WUR-model-91_AB_Z,-10.29,0
7WVD-model-3_AB_ZY,-10.58,1
7WVD-model-40_AB_ZY,-10.38,0
7WWI-model-7_AB_Z,-10.33,0
7WWJ-model-67_AB_Z,-9.99,0
7WWL-model-4_AB_Z,-10.06,0
7WWM-model-5_AB_Z,-10.02,0
7X08-model-4_AB_Z,-9.52,0
7X6A-model-45_AB_Z,-9.96,0
7X6O-model-5_AB_ZY,-10.89,1
7X6O-model-61_AB_ZY,-10.19,0
7XD2-model-17_AB_Z,-10.1,0
7XDK-model-48_AB_Z,-10.37,0
7XIC-model-20_AB_Z,-9.82,0
7XJ8-model-23_AB_Z,-9.66,0
7XJ8-model-59_AB_Z,-10.43,1
7XOD-model-52_A_Z,-10.83,0
7XQV-model-2_A_Z,-11.09,1
7XQV-model-90_A_Z,-10.45,0
7XY3-model-29_A_Z,-10.61,1
7XY3-model-96_A_Z,-10.59,0
7Y71-model-40_AB_ZY,-10.05,1
7Y71-model-51_AB_ZY,-9.44,0
7Y7J-model-24_AB_Z,-9.66,0
7YAD-model-3_AB_Z,-10.22,0
7YAD-model-4_AB_Z,-10.21,1
7YC5-model-54_A_Z,-10.37,0
7YC5-model-64_A_Z,-10.99,1
7YCY-model-8_AB_Z,-10.53,0
7YD0-model-11_AB_Z,-9.25,0
7YDY-model-1_AB_ZY,-9.77,1
7YDY-model-96_AB_ZY,-9.68,0
7YE5-model-1_AB_ZY,-9.78,1
7YE5-model-56_AB_ZY,-9.91,0
7YEG-model-1_AB_Z,-10.34,1
7YEG-model-3_AB_Z,-9.59,0
7YH7-model-22_AB_Z,-11.68,1
7YH7-model-25_AB_Z,-10.08,0
7YQY-model-17_AB_Z,-10.2,0
7YQZ-model-28_AB_Z,-10.13,0
7YR1-model-10_AB_Z,-9.8,0
7YVE-model-21_AB_Z,-10.89,1
7YVE-model-60_AB_Z,-10.39,0
7YVI-model-42_AB_Z,-10.21,0
7YVN-model-13_A_Z,-10.44,0
7YVO-model-68_AB_Z,-9.82,0
7YVP-model-44_A_Z,-10.65,0
7YZ9-model-4_A_Z,-10.47,1
7YZ9-model-91_A_Z,-10.67,0
7YZI-model-4_A_Z,-10.46,0
7YZK-model-43_A_Z,-11.02,1
7YZK-model-56_A_Z,-10.87,0
7Z6V-model-34_A_Z,-10.4,0
7Z7X-model-50_A_Z,-10.82,0
7Z86-model-26_A_Z,-10.1,0
7Z9Q-model-2_A_Z,-10.24,0
7Z9R-model-30_A_Z,-10.36,0
7ZK1-model-25_A_Z,-10.39,0
7ZK1-model-99_A_Z,-10.86,1
7ZKW-model-1_A_Z,-10.76,1
7ZKW-model-97_A_Z,-10.25,0
7ZKZ-model-73_A_Z,-10.05,0
7ZKZ-model-91_A_Z,-11.1,1
7ZR7-model-20_AB_Z,-10.06,0
7ZR9-model-33_AB_Z,-9.86,0
7ZRC-model-5_AB_Z,-10.55,0
7ZRC-model-6_AB_Z,-10.75,1
7a29_D_A,-10.38,1
7a5v_O_A,-9.89,1
7b0b_HL_F,-11.64,1
7byr_HL_B,-10.9,1
7cai_ED_A,-11.25,1
7chh_DE_A,-10.41,1
7cwn_ED_B,-11.7,1
7cwt_ED_A,-11.33,1
7cyh_ED_A,-11.3,1
7czp_HL_A,-10.8,1
7czq_HK_A,-11.42,1
7czr_HK_A,-10.76,1
7czs_HK_A,-10.76,1
7czu_HK_A,-10.86,1
7czv_HK_A,-10.86,1
7czw_HL_A,-10.66,1
7czy_HK_A,-10.73,1
7d03_HL_A,-10.72,1
7d0b_HL_A,-11.15,1
7d0d_GF_B,-11.15,1
7dd8_AB_CD,-10.58,1
7dzx_HL_C,-9.98,1
7dzy_HL_B,-10.89,1
7e3k_DE_A,-11.29,1
7e3l_DE_A,-11.01,1
7e5r_IK_C,-11.04,1
7e9n_HL_A,-10.19,1
7e9o_HL_A,-10.73,1
7eh5_DO_A,-10.15,1
7enf_PO_B,-11.25,1
7epx_HL_A,-10.37,1
7ew5_BC_M,-11.2,1
7f63_HL_A,-11.19,1
7fae_HL_A,-11.04,1
7faf_HL_C,-10.72,1
7fg2_D_A,-10.57,1
7fjn_HL_B,-11.11,1
7fjo_FG_C,-11.11,1
7jv4_DE_B,-11.35,1
7jv6_CD_B,-11.37,1
7jvc_CD_B,-11.26,1
7jw0_DC_B,-11.06,1
7k4n_CD_B,-11.31,1
7k8u_HL_AB,-11.08,1
7k8w_HL_AB,-10.17,1
7k8z_HL_A,-10.77,1
7k9h_HL_BA,-10.89,1
7k9j_HL_A,-10.93,1
7kkk_B_A,-11.51,1
7kkl_B_A,-11.34,1
7kmk_HL_A,-11.23,1
7kqe_HL_A,-11.01,1
7kr5_HL_BA,-10.79,1
7kxk_HL_A,-11.08,1
7l02_MK_A,-10.9,1
7l09_MK_A,-10.9,1
7l56_FG_C,-11.03,1
7l57_HL_B,-10.94,1
7l58_HL_B,-11.2,1
7laa_HL_A,-11.0,1
7lcn_BD_A,-11.44,1
7ld1_HL_B,-11.25,1
7ljr_ST_A,-11.58,1
7lqv_HL_A,-11.75,1
7lqw_HL_C,-11.3,1
7lrs_DE_C,-10.9,1
7lrt_DE_C,-11.01,1
7lxz_ED_A,-11.01,1
7ly2_ED_A,-11.15,1
7m6f_CD_E,-11.12,1
7mdw_A_R,-10.49,1
7mjj_DE_A,-11.5,1
7mkl_HL_A,-10.16,1
7mlu_FK_E,-10.62,1
7mlv_GJ_B,-11.09,1
7mly_FK_DE,-10.19,1
7mm0_HL_A,-11.22,1
7mw2_DE_A,-11.15,1
7mw3_DE_A,-11.04,1
7mw6_DE_A,-11.24,1
7n8h_CB_A,-10.66,1
7n9b_D_A,-10.66,1
7n9c_D_C,-11.34,1
7n9e_D_AB,-10.1,1
7nd4_DE_A,-10.95,1
7nd5_HL_B,-11.82,1
7nd8_HL_B,-11.05,1
7nd9_HL_B,-11.52,1
7nda_HL_CA,-10.64,1
7ndc_DE_C,-11.1,1
7ndd_DE_C,-11.34,1
7oan_F_A,-10.87,1
7p78_B_A,-11.47,1
7p7a_A_B,-9.87,1
7pnq_DF_B,-11.1,1
7po5_HL_A,-10.8,1
7q9j_EF_B,-10.7,1
7qn7_F_C,-9.93,1
7qn8_K_B,-9.87,1
7qn9_L_C,-9.81,1
7qnd_K_B,-9.8,1
7r40_DF_B,-10.64,1
7r4i_D_A,-11.58,1
7r4q_D_A,-11.24,1
7r4r_D_C,-10.8,1
7r8m_DE_C,-10.67,1
7ra8_CD_B,-10.96,1
7ru3_EF_B,-10.68,1
7s6j_CD_B,-11.24,1
7s6k_CD_B,-11.13,1
7s6l_HL_A,-11.21,1
7sn3_D_A,-9.0,1
7so5_HL_A,-11.57,1
7soe_BL_A,-11.1,1
7swx_HL_A,-10.9,1
7t0z_HL_DE,-10.78,1
7tat_DE_B,-10.31,1
7tb8_DE_A,-10.6,1
7tcc_DE_A,-10.55,1
7te9_HL_D,-10.43,1
7teb_HL_D,-10.43,1
7tee_HL_D,-11.42,1
7teq_HL_BA,-10.79,1
7ter_HL_BA,-10.72,1
7tes_HL_BA,-10.67,1
7tet_HL_BA,-10.74,1
7tht_HL_C,-11.66,1
7u0p_DI_B,-10.74,1
7u0q_GF_A,-10.95,1
7u0x_FG_C,-9.93,1
7ukl_HL_A,-10.89,1
7ukm_HL_A,-11.06,1
7uow_HL_A,-10.11,1
7upl_ED_B,-10.0,1
7uz4_HL_A,-11.24,1
7uz5_HL_A,-11.3,1
7uz6_HL_A,-11.3,1
7v26_AB_A,-10.74,1
7v5j_ED_A,-11.06,1
7v5k_ED_A,-11.12,1
7v6n_ED_A,-10.71,1
7vnc_V_C,-11.23,1
7vnd_D_A,-11.04,1
7vne_U_A,-10.14,1
7vq0_D_A,-10.85,1
7w9e_DE_C,-12.17,1
7wbh_OQ_B,-11.04,1
7wch_DE_A,-11.7,1
7wcr_AB_A,-11.43,1
7wcz_AB_A,-11.03,1
7wd0_AB_A,-11.03,1
7wd7_AB_A,-11.06,1
7wd9_EF_B,-11.25,1
7wdf_DE_C,-11.35,1
7we7_HL_D,-10.39,1
7we9_CL_B,-10.84,1
7web_GI_D,-11.4,1
7wec_GJ_B,-11.25,1
7whd_DE_C,-11.13,1
7wka_AB_B,-10.75,1
7wly_PO_B,-10.86,1
7wo5_DE_B,-11.15,1
7woa_DB_A,-10.61,1
7wob_DB_A,-10.83,1
7wpd_XY_A,-10.54,1
7wpf_RS_B,-10.59,1
7ws1_ED_A,-10.43,1
7ws5_ED_A,-10.41,1
7wt7_HD_C,-10.76,1
7wt8_HD_C,-10.79,1
7wtf_GJ_C,-11.2,1
7wti_GJ_B,-10.55,1
7wur_EF_A,-10.45,1
7wwi_ED_A,-10.67,1
7wwj_GF_B,-10.69,1
7wwl_HL_C,-10.95,1
7wwm_HL_A,-11.01,1
7x08_HL_A,-11.36,1
7x6a_GJ_D,-9.98,1
7xd2_DJ_C,-10.36,1
7xdk_DE_A,-10.48,1
7xic_EF_C,-11.62,1
7xod_R_B,-10.93,1
7y7j_ED_A,-10.26,1
7ycy_DE_C,-10.41,1
7yd0_DE_A,-10.99,1
7yqy_HF_B,-10.65,1
7yqz_IG_A,-10.7,1
7yr1_DF_B,-10.53,1
7yvi_JH_A,-9.93,1
7yvn_I_B,-10.72,1
7yvo_IH_A,-10.95,1
7yvp_I_A,-11.39,1
7yzi_C_B,-10.9,1
7z6v_X_A,-9.98,1
7z7x_D_A,-10.35,1
7z86_X_A,-11.18,1
7z9q_D_C,-10.0,1
7z9r_X_A,-11.41,1
7zr7_DE_A,-10.79,1
7zr9_DE_C,-10.54,1
8A94-model-2_AB_Z,-11.0,1
8A94-model-85_AB_Z,-9.49,0
8A99-model-11_AB_Z,-11.41,1
8A99-model-56_AB_Z,-10.06,0
8B01-model-17_A_ZY,-11.0,1
8B01-model-63_A_ZY,-10.19,0
8CIM-model-46_AB_Z,-9.7,0
8CSJ-model-15_AB_Z,-9.6,0
8CY6-model-24_A_Z,-10.98,0
8CY7-model-3_A_Z,-10.33,0
8CY9-model-53_A_Z,-10.82,0
8CYA-model-47_A_Z,-10.09,0
8CYD-model-58_A_Z,-10.64,0
8CYD-model-68_A_Z,-11.02,1
8D0Z-model-1_AB_Z,-10.86,1
8D0Z-model-21_AB_Z,-10.05,0
8D21-model-44_AB_ZY,-10.82,0
8DD2-model-26_AB_Z,-11.04,0
8DD2-model-3_AB_Z,-11.06,1
8DD3-model-13_AB_Z,-10.96,1
8DD3-model-71_AB_Z,-10.31,0
8DEF-model-46_AB_ZY,-10.03,0
8DIS-model-8_AB_ZY,-11.61,1
8DIS-model-99_AB_ZY,-10.89,0
8DJK-model-17_AB_ZY,-10.5,0
8DJK-model-1_AB_ZY,-11.14,1
8DJM-model-26_AB_ZY,-10.24,0
8DJM-model-72_AB_ZY,-10.77,1
8DKE-model-69_AB_Z,-10.26,0
8DKM-model-98_AB_Z,-11.25,0
8DKW-model-81_AB_Z,-10.14,0
8DKX-model-19_AB_Z,-10.98,0
8DLR-model-1_AB_Z,-11.61,1
8DLR-model-81_AB_Z,-10.32,0
8DLW-model-28_AB_Z,-10.38,0
8DLW-model-47_AB_Z,-11.25,1
8DLX-model-2_A_ZY,-10.31,1
8DLX-model-94_A_ZY,-10.19,0
8DM3-model-22_AB_Z,-11.43,1
8DM3-model-8_AB_Z,-9.53,0
8DUN-model-16_AB_Z,-10.11,0
8DWO-model-100_AB_ZY,-10.29,0
8DWO-model-1_AB_ZY,-11.13,1
8DXS-model-47_A_Z,-11.07,0
8DZH-model-41_AB_Z,-10.56,0
8DZI-model-48_AB_Z,-9.88,0
8ELJ-model-40_AB_Z,-10.58,0
8ERR-model-4_AB_Z,-11.16,0
8EYG-model-41_A_Z,-10.58,0
8F4P-model-21_A_ZY,-10.38,0
8FOI-model-16_AB_Z,-11.28,0
8FSL-model-1_A_Z,-11.48,1
8FSL-model-28_A_Z,-10.09,0
8G4N-model-50_AB_Z,-9.93,0
8G4O-model-98_AB_Z,-11.58,0
8G4X-model-85_AB_Z,-9.51,0
8G5G-model-37_AB_Z,-10.03,0
8G73-model-68_A_Z,-10.26,0
8G74-model-33_A_Z,-10.43,0
8G75-model-40_A_Z,-9.93,0
8G76-model-16_A_Z,-10.47,0
8G76-model-5_A_Z,-10.73,1
8G77-model-19_A_Z,-10.04,0
8G77-model-9_A_Z,-10.59,1
8G8W-model-42_A_Z,-10.94,0
8GNH-model-22_AB_Z,-10.13,0
8GOU-model-23_AB_Z,-9.86,0
8GTQ-model-11_AB_Z,-9.31,0
8GTQ-model-76_AB_Z,-10.27,1
8GV5-model-40_AB_ZY,-11.3,1
8GV5-model-98_AB_ZY,-9.8,0
8H07-model-20_AB_Z,-10.18,0
8H63-model-1_A_Z,-10.81,1
8H63-model-54_A_Z,-10.66,0
8H64-model-1_A_Z,-10.73,1
8H64-model-88_A_Z,-10.02,0
8H7L-model-74_AB_Z,-9.94,0
8H91-model-1_A_Z,-11.57,1
8H91-model-62_A_Z,-10.71,0
8HBW-model-60_A_Z,-10.01,1
8HBW-model-68_A_Z,-10.25,0
8HC3-model-37_AB_Z,-9.52,0
8HC4-model-1_AB_Z,-10.12,1
8HC4-model-37_AB_Z,-9.64,0
8HC9-model-71_AB_Z,-9.81,0
8HEB-model-12_AB_Z,-9.81,0
8HEC-model-39_AB_Z,-9.69,0
8HLC-model-45_AB_Z,-9.32,0
8HLD-model-9_AB_Z,-9.83,0
8HXR-model-43_A_Z,-11.13,0
8HXR-model-91_A_Z,-10.9,1
8IDM-model-10_A_Z,-10.79,1
8IDM-model-89_A_Z,-10.81,0
8IEE-model-11_A_Z,-10.55,0
8IFN-model-12_A_Z,-10.68,0
8J1N-model-47_A_Z,-10.11,1
8J1N-model-94_A_Z,-10.96,0
8JAG-model-26_AB_Z,-10.12,0
8JKF-model-5_AB_Z,-10.54,1
8JKF-model-6_AB_Z,-10.45,0
8JKH-model-75_AB_Z,-9.86,0
8JKH-model-8_AB_Z,-10.66,1
8JQM-model-38_AB_Z,-10.73,1
8JQM-model-66_AB_Z,-10.79,0
8JQN-model-33_AB_Z,-10.36,0
8JQN-model-6_AB_Z,-11.25,1
8K3K-model-1_A_Z,-10.8,1
8K3K-model-44_A_Z,-10.75,0
8K45-model-17_A_Z,-11.38,1
8K45-model-4_A_Z,-10.39,0
8K46-model-72_A_Z,-10.24,0
8K46-model-9_A_Z,-10.98,1
8K47-model-100_A_Z,-10.01,0
8K47-model-8_A_Z,-11.0,1
8K4Q-model-5_A_Z,-10.59,1
8K4Q-model-69_A_Z,-10.01,0
8K9J-model-13_AB_Z,-10.25,0
8K9M-model-35_AB_Z,-9.76,0
8KDM-model-18_AB_ZY,-9.64,0
8KDM-model-1_AB_ZY,-10.79,1
8KHC-model-15_AB_Z,-10.48,1
8KHC-model-6_AB_Z,-9.67,0
8PIJ-model-63_A_Z,-10.47,0
8PJP-model-78_A_Z,-10.6,0
8PVB-model-75_A_Z,-10.02,0
8QF4-model-100_A_Z,-10.66,0
8QF4-model-1_A_Z,-10.24,1
8QZ7-model-26_A_Z,-10.97,1
8QZ7-model-81_A_Z,-10.04,0
8R1C-model-34_AB_Z,-9.62,0
8R1D-model-41_AB_Z,-10.35,0
8R4B-model-21_A_Z,-11.09,1
8R4B-model-47_A_Z,-10.15,0
8R4C-model-30_A_Z,-10.78,1
8R4C-model-42_A_Z,-10.79,0
8R4D-model-87_A_Z,-10.42,0
8RTF-model-37_A_Z,-10.36,0
8SAK-model-24_AB_ZY,-10.25,0
8SGI-model-65_AB_Z,-10.13,0
8SGI-model-6_AB_Z,-11.04,1
8SGJ-model-13_AB_Z,-10.09,0
8SGJ-model-7_AB_Z,-10.86,1
8SGT-model-17_AB_Z,-11.01,1
8SGT-model-4_AB_Z,-10.29,0
8SI9-model-18_AB_Z,-11.26,0
8SI9-model-1_AB_Z,-10.78,1
8SWH-model-1_AB_Z,-11.88,1
8SWH-model-27_AB_Z,-9.89,0
8T1G-model-10_AB_ZY,-10.92,1
8T1G-model-98_AB_ZY,-9.95,0
8TQI-model-29_AB_Z,-10.27,0
8TQI-model-9_AB_Z,-10.29,1
8TX3-model-44_AB_ZY,-10.9,0
8TXM-model-1_AB_ZY,-11.25,1
8TXM-model-68_AB_ZY,-9.87,0
8TXP-model-1_AB_ZY,-11.33,1
8TXP-model-5_AB_ZY,-10.06,0
8TXT-model-2_AB_ZY,-11.09,1
8TXT-model-40_AB_ZY,-9.36,0
8TXU-model-10_AB_ZY,-11.01,0
8TXU-model-93_AB_ZY,-10.5,1
8TY7-model-18_AB_ZY,-11.46,1
8TY7-model-68_AB_ZY,-10.78,0
8U44-model-100_AB_ZY,-10.7,0
8U44-model-97_AB_ZY,-10.91,1
8UG9-model-60_A_Z,-10.66,0
8UG9-model-71_A_Z,-11.02,1
8UW2-model-63_A_Z,-10.72,0
8UW2-model-85_A_Z,-9.76,1
8VCR-model-35_AB_Z,-10.45,0
8VRN-model-5_AB_Z,-10.86,1
8VRN-model-83_AB_Z,-10.58,0
8VUE-model-1_AB_ZY,-11.0,1
8VUE-model-36_AB_ZY,-10.21,0
8VYE-model-30_AB_Z,-9.84,0
8VYL-model-1_A_ZY,-11.02,1
8VYL-model-35_A_ZY,-9.66,0
8W4F-model-33_A_Z,-10.57,0
8W4F-model-9_A_Z,-11.16,1
8WNP-model-40_AB_Z,-10.12,1
8WNP-model-64_AB_Z,-10.53,0
8WU1-model-36_AB_ZY,-10.27,1
8WU1-model-79_AB_ZY,-10.27,0
8WYJ-model-26_AB_Z,-10.55,0
8XFP-model-17_A_Z,-10.6,0
8XFS-model-43_A_Z,-10.63,0
8XFT-model-81_A_Z,-9.97,0
8XSD-model-1_AB_Z,-10.86,1
8XSD-model-33_AB_Z,-9.8,0
8XT9-model-9_A_Z,-10.26,0
8XUM-model-6_A_Z,-10.44,0
8Y4A-model-33_AB_Z,-10.19,0
8Y4A-model-85_AB_Z,-9.7,1
8Y4C-model-16_AB_Z,-9.92,1
8Y4C-model-42_AB_Z,-9.91,0
8Y4W-model-1_A_Z,-11.05,1
8Y4W-model-53_A_Z,-10.36,0
8YBY-model-34_AB_Z,-9.74,0
8YBZ-model-37_AB_ZY,-10.05,0
8YRO-model-26_AB_Z,-11.31,1
8YRO-model-4_AB_Z,-10.02,0
8YSF-model-16_A_Z,-10.42,0
8YSF-model-1_A_Z,-11.24,1
8YSH-model-1_A_Z,-11.21,1
8YSH-model-70_A_Z,-10.79,0
8YW9-model-3_A_Z,-10.33,0
8YWW-model-81_AB_Z,-9.72,0
8YZ5-model-2_AB_Z,-10.65,1
8YZ5-model-49_AB_Z,-10.78,0
8YZ6-model-48_AB_Z,-9.37,0
8Z4E-model-1_AB_Z,-10.73,1
8Z4E-model-80_AB_Z,-10.36,0
8Z6R-model-20_AB_Z,-9.94,0
8Z6R-model-6_AB_Z,-10.93,1
8Z6S-model-49_AB_Z,-9.67,0
8Z6S-model-9_AB_Z,-10.92,1
8Z6U-model-26_AB_Z,-10.62,1
8Z6U-model-42_AB_Z,-9.8,0
8Z8L-model-19_A_Z,-10.57,0
8ZBZ-model-18_AB_Z,-9.7,0
8ZHE-model-39_AB_Z,-10.55,0
8ZHF-model-47_AB_Z,-11.35,1
8ZHF-model-65_AB_Z,-9.85,0
8ZYU-model-1_AB_ZY,-10.57,1
8ZYU-model-74_AB_ZY,-10.16,0
8cim_DE_A,-11.46,1
8csj_DE_B,-10.25,1
8cy6_D_A,-11.19,1
8cy7_D_A,-11.13,1
8cy9_D_A,-10.28,1
8cya_D_C,-10.23,1
8d21_EF_CD,-9.95,1
8def_ST_GF,-10.64,1
8dke_AB_P,-11.52,1
8dkm_AB_P,-11.45,1
8dkw_AB_P,-11.46,1
8dkx_AB_P,-11.6,1
8dun_HL_G,-10.33,1
8dxs_F_C,-11.79,1
8dzh_ED_A,-11.11,1
8dzi_BD_A,-10.75,1
8elj_ST_B,-10.72,1
8err_EF_C,-10.75,1
8eyg_E_C,-10.24,1
8f4p_D_BA,-11.11,1
8foi_HL_A,-10.8,1
8g4n_HL_A,-10.76,1
8g4o_HL_A,-10.78,1
8g4x_HL_A,-10.58,1
8g5g_HL_A,-10.65,1
8g73_C_B,-10.0,1
8g74_C_B,-10.3,1
8g75_E_A,-10.35,1
8g8w_B_A,-9.99,1
8gnh_HL_B,-11.35,1
8gou_HK_C,-10.29,1
8h07_EJ_C,-10.34,1
8h7l_DG_B,-10.77,1
8hc3_DE_A,-10.39,1
8hc9_DE_B,-10.63,1
8heb_ED_A,-10.47,1
8hec_ED_A,-10.6,1
8hlc_HL_A,-10.44,1
8hld_HL_A,-11.13,1
8iee_C_B,-10.82,1
8ifn_A_B,-11.68,1
8jag_HL_A,-10.5,1
8k9j_AB_E,-11.35,1
8k9m_AB_E,-11.63,1
8pet-model-71_A_ZY,-10.05,0
8pet-model-96_A_ZY,-9.99,1
8pij_B_A,-11.06,1
8pjp_C_A,-10.6,1
8pvb_O_A,-9.96,1
8r1c_DE_B,-10.92,1
8r1d_DE_C,-10.05,1
8r4d_B_A,-11.08,1
8rtf_G_A,-10.46,1
8sak_HL_BC,-10.45,1
8tx3_EJ_BA,-10.74,1
8vcr_DF_C,-11.33,1
8vye_AD_K,-10.3,1
8wyj_DF_A,-10.68,1
8xfp_E_A,-12.08,1
8xfs_F_A,-11.29,1
8xft_E_A,-12.1,1
8xt9_A_C,-11.63,1
8xum_C_A,-11.04,1
8yby_AC_B,-11.22,1
8ybz_DG_BA,-9.69,1
8yw9_C_A,-10.71,1
8yww_ED_A,-11.21,1
8yz6_DE_B,-10.03,1
8z8l_A_B,-10.74,1
8zbz_ED_A,-10.5,1
8zhe_FG_C,-11.35,1
9ARU-model-48_AB_Z,-9.65,0
9ARU-model-92_AB_Z,-10.69,1
9ATO-model-84_A_Z,-10.34,0
9B2M-model-1_AB_ZY,-11.43,1
9B2M-model-74_AB_ZY,-10.9,0
9BJ2-model-1_AB_Z,-11.11,1
9BJ2-model-77_AB_Z,-10.44,0
9BJ3-model-32_AB_Z,-10.62,0
9BJ3-model-8_AB_Z,-9.91,1
9BT8-model-95_A_Z,-10.46,0
9BU6-model-41_AB_ZY,-10.57,0
9BU8-model-34_AB_ZY,-10.12,1
9BU8-model-78_AB_ZY,-10.29,0
9C0U-model-6_AB_ZY,-10.03,1
9C0U-model-91_AB_ZY,-10.41,0
9C0V-model-19_AB_ZY,-11.29,1
9C0V-model-37_AB_ZY,-10.43,0
9C0X-model-20_AB_ZY,-10.24,0
9C0X-model-6_AB_ZY,-10.41,1
9C44-model-1_AB_Z,-9.67,0
9C44-model-3_AB_Z,-9.9,1
9CO8-model-14_A_Z,-10.43,0
9CRS-model-40_AB_Z,-10.51,0
9CRS-model-84_AB_Z,-10.9,1
9CRV-model-72_AB_Z,-10.77,0
9CRV-model-8_AB_Z,-10.86,1
9CT0-model-18_AB_Z,-10.86,1
9CT0-model-25_AB_Z,-10.01,0
9CTJ-model-78_AB_Z,-10.05,0
9CTJ-model-85_AB_Z,-11.1,1
9CTV-model-13_AB_Z,-11.02,0
9CTV-model-7_AB_Z,-11.27,1
9CX3-model-74_AB_Z,-10.43,0
9CX7-model-13_AB_Z,-11.04,1
9CX7-model-16_AB_Z,-10.27,0
9CXB-model-2_AB_Z,-11.35,1
9CXB-model-94_AB_Z,-10.7,0
9CXC-model-15_AB_Z,-10.96,0
9CXC-model-4_AB_Z,-10.9,1
9CXD-model-41_AB_Z,-10.9,1
9CXD-model-53_AB_Z,-10.68,0
9DHY-model-26_AB_Z,-10.31,0
9DMV-model-3_AB_Z,-10.86,1
9DMV-model-66_AB_Z,-10.89,0
9DRU-model-1_AB_ZY,-10.79,1
9DRU-model-20_AB_ZY,-10.66,0
9DS2-model-6_AB_ZY,-10.77,0
9E76-model-39_A_ZY,-10.53,0
9E7L-model-34_A_ZY,-10.5,0
9EOT-model-32_A_Z,-10.91,1
9EOT-model-65_A_Z,-9.97,0
9FJK-model-1_AB_ZY,-9.63,1
9FJK-model-32_AB_ZY,-9.42,0
9FZQ-model-51_A_Z,-10.68,0
9G95-model-36_A_Z,-10.48,0
9G97-model-36_A_Z,-10.86,0
9G9O-model-23_A_Z,-10.14,0
9G9P-model-10_A_Z,-10.78,1
9G9P-model-27_A_Z,-10.24,0
9KT3-model-26_AB_Z,-9.45,0
9LYO-model-2_AB_Z,-9.76,0
9ato_D_C,-10.15,1
9bt8_A_B,-10.72,1
9bu6_AB_DC,-10.4,1
9co8_D_A,-10.69,1
9cu7-model-38_AB_ZY,-11.33,1
9cu7-model-69_AB_ZY,-10.16,0
9cx3_HL_B,-10.96,1
9dbx-model-6_AB_ZY,-10.51,1
9dbx-model-97_AB_ZY,-10.13,0
9dd6-model-42_AB_Z,-9.68,0
9dd6-model-6_AB_Z,-11.05,1
9dd7-model-62_AB_Z,-9.9,0
9dd7_IM_E,-10.76,1
9dhy_AB_C,-10.93,1
9ds2_GI_DC,-10.81,1
9e76_Q_FE,-9.87,1
9e7l_Q_ED,-10.19,1
9ecz-model-4_AB_Z,-10.91,1
9ecz-model-84_AB_Z,-10.61,0
9faj-model-2_A_ZY,-10.96,1
9faj-model-58_A_ZY,-9.93,0
9fak-model-30_A_ZY,-10.25,0
9fak-model-52_A_ZY,-10.69,1
9fam-model-1_A_ZY,-10.5,1
9fam-model-97_A_ZY,-10.12,0
9fap-model-1_A_ZY,-10.78,1
9fap-model-99_A_ZY,-10.2,0
9faq-model-14_A_ZY,-10.04,1
9faq-model-97_A_ZY,-10.61,0
9fat-model-23_A_ZY,-10.38,1
9fat-model-31_A_ZY,-10.27,0
9fau-model-33_A_Z,-10.29,0
9fau_K_A,-10.11,1
9faw-model-50_A_Z,-9.93,0
9faw_K_A,-10.22,1
9fax-model-64_A_ZY,-10.18,0
9fax-model-9_A_ZY,-10.34,1
9ffl-model-41_A_ZY,-9.94,1
9ffl-model-64_A_ZY,-10.26,0
9ffn-model-22_A_ZY,-10.31,1
9ffn-model-54_A_ZY,-10.32,0
9ffq-model-37_A_ZY,-10.22,1
9ffq-model-84_A_ZY,-9.89,0
9ffr-model-29_A_ZY,-10.27,0
